logFC	AveExpr	t	P.Value	adj.P.Val	B
Tpr_TRINITY_DN14174_c0_g2|Tdu_TRINITY_DN17554_c1_g2	4.33428874712123	4.61167778464882	15.176819288797	4.87907984972619e-08	6.46156881832717e-08	9.23724809800667
Tpr_TRINITY_DN10830_c0_g2|Tdu_TRINITY_DN16824_c0_g5	4.18525125410027	4.63591146487835	13.5075096652545	1.42906684065622e-07	1.80200937192058e-07	8.17187363730048
Tpr_TRINITY_DN6122_c0_g1|Tdu_TRINITY_DN37846_c0_g1	2.05591147707334	3.30830595468602	2.81860613629563	0.0188725798534442	0.0190550910308737	-3.58702928514364
Tpr_TRINITY_DN14771_c8_g6|Tdu_TRINITY_DN18489_c3_g2	4.26241386850945	4.3229434503075	18.962307027029	6.10846700261566e-09	9.2939745134798e-09	11.2259790441575
Tpr_TRINITY_DN15533_c2_g1|Tdu_TRINITY_DN18838_c2_g6	6.54565441397005	5.93670857775935	36.7959264014401	1.13200823485564e-11	3.61051969106314e-11	17.4133882100788
Tpr_TRINITY_DN14760_c2_g1|Tdu_TRINITY_DN21911_c2_g4	5.49917882941004	5.15916208821742	18.267427069555	8.66994357751306e-09	1.28337571118679e-08	10.945036742186
Tpr_TRINITY_DN14126_c1_g9|Tdu_TRINITY_DN18292_c6_g2	3.84875058697274	3.14754969141978	11.29174862876	7.2886596855515e-07	8.48509034388551e-07	6.55522815856451
Tpr_TRINITY_DN13112_c3_g9|Tdu_TRINITY_DN25069_c2_g1	7.67958578379486	8.25162403985414	60.3880562841089	9.84271502770832e-14	1.12597383562466e-12	21.6167394071295
Tpr_TRINITY_DN12978_c2_g1|Tdu_TRINITY_DN21592_c2_g3	5.92704109622338	5.94084576479036	28.467136583098	1.3084822552735e-10	2.89261904087265e-10	15.072224327106
Tpr_TRINITY_DN11038_c4_g8|Tdu_TRINITY_DN22686_c1_g3	9.98422647473397	9.87476533505017	84.6913363788746	3.827274496208e-15	2.73040324681363e-13	24.2405556504225
Tpr_TRINITY_DN12777_c3_g7|Tdu_TRINITY_DN15942_c0_g1	3.42060472575121	3.42606954883159	10.6156577045691	1.26765924000382e-06	1.44995886999744e-06	6.01602134685028
Tpr_TRINITY_DN14647_c0_g2|Tdu_TRINITY_DN20553_c6_g1	4.00861975623051	4.83881289076276	11.8173413570608	4.83402529525999e-07	5.73436511366381e-07	6.94630904499029
Tpr_TRINITY_DN15229_c3_g5|Tdu_TRINITY_DN20036_c5_g3	3.85084817035951	4.12777678042654	14.9214437127292	5.70923072436854e-08	7.50912693583029e-08	9.05695306800439
Tpr_TRINITY_DN13095_c0_g1|Tdu_TRINITY_DN20734_c1_g6	7.25144975542854	7.43653854805646	60.4929236457963	9.68022139894765e-14	1.11356298603236e-12	21.5196533673207
Tpr_TRINITY_DN15264_c1_g3|Tdu_TRINITY_DN20127_c1_g1	5.59265846553156	5.87280526009102	25.2151375902984	4.14289114623548e-10	8.078148031714e-10	13.9447564915073
Tpr_TRINITY_DN11065_c1_g2|Tdu_TRINITY_DN15155_c1_g1	6.24876708977058	6.13642072517185	38.572220471162	7.21346707552587e-12	2.47802041264353e-11	17.7544578409013
